id,store_name,food_name,Size,menu_tag,calorie,carbohydrate,protein,fat,salt,P_rate,F_rate,C_rate,P_diff,F_diff,C_diff,PFC_diff
308,すき家,白髪ねぎ牛丼,メガ,1,"1,231",156.5,48.6,46.1,2.877,15.7920389926889,33.7043054427295,50.5036555645816,0,3.70430544272948,0,3.70430544272948
309,すき家,牛丼弁当,ミニ,1,440,71.4,14.6,10.6,0.901,13.2727272727273,21.6818181818182,65.0454545454545,0,0,5.04545454545453,5.04545454545453
310,すき家,牛丼弁当,並盛,1,649,106.3,21.3,15.5,1.255,13.1278890600924,21.4946070878274,65.3775038520801,0,0,5.37750385208011,5.37750385208011
311,すき家,牛丼弁当,中盛,1,668,92.6,25.4,21.8,1.396,15.2095808383234,29.3712574850299,55.4191616766467,0,0,0,0
312,すき家,牛丼弁当,大盛,1,859,141.7,28,20.2,1.68,13.0384167636787,21.1641443538999,65.7974388824214,0,0,5.79743888242142,5.79743888242142
313,すき家,牛丼弁当,特盛,1,"1,003",146.7,36.7,30,2.125,14.6360917248255,26.9192422731805,58.444666001994,0,0,0,0
314,すき家,牛丼弁当,メガ,1,"1,192",153,48.1,43.2,2.687,16.1409395973154,32.6174496644295,51.241610738255,0,2.61744966442953,0,2.61744966442953
315,すき家,おろしポン酢牛丼弁当,ミニ,1,462,75.7,15.7,10.7,1.377,13.5930735930736,20.8441558441558,65.5627705627706,0,0,5.56277056277057,5.56277056277057
316,すき家,おろしポン酢牛丼弁当,並盛,1,672,110.5,22.3,15.6,1.731,13.2738095238095,20.8928571428571,65.8333333333333,0,0,5.83333333333334,5.83333333333334
317,すき家,おろしポン酢牛丼弁当,中盛,1,691,96.8,26.4,21.9,1.872,15.2821997105644,28.5238784370478,56.1939218523878,0,0,0,0
318,すき家,おろしポン酢牛丼弁当,大盛,1,882,145.9,29.1,20.3,2.156,13.1972789115646,20.7142857142857,66.0884353741497,0,0,6.08843537414967,6.08843537414967
319,すき家,おろしポン酢牛丼弁当,特盛,1,"1,026",150.9,37.7,30.1,2.601,14.6978557504873,26.4035087719298,58.8986354775828,0,0,0,0
320,すき家,おろしポン酢牛丼弁当,メガ,1,"1,215",157.3,49.1,43.3,3.163,16.1646090534979,32.0740740740741,51.761316872428,0,2.07407407407408,0,2.07407407407408
321,すき家,ねぎ玉牛丼弁当,ミニ,1,551,76.5,22.3,17.2,1.239,16.1887477313975,28.0943738656987,55.7168784029038,0,0,0,0
322,すき家,ねぎ玉牛丼弁当,並盛,1,761,111.3,29,22.1,1.593,15.2431011826544,26.1366622864652,58.6202365308804,0,0,0,0
323,すき家,ねぎ玉牛丼弁当,中盛,1,780,97.7,33.1,28.4,1.734,16.974358974359,32.7692307692308,50.2564102564103,0,2.76923076923077,0,2.76923076923077
324,すき家,ねぎ玉牛丼弁当,大盛,1,971,146.8,35.7,26.7,2.018,14.7064881565397,24.7476828012358,60.5458290422245,0,0,0.545829042224511,0.545829042224511
325,すき家,ねぎ玉牛丼弁当,特盛,1,"1,115",151.7,44.4,36.6,2.462,15.9282511210762,29.542600896861,54.5291479820628,0,0,0,0
326,すき家,ねぎ玉牛丼弁当,メガ,1,"1,304",158.1,55.8,49.7,3.025,17.1165644171779,34.3021472392638,48.5812883435583,0,4.3021472392638,-1.41871165644172,5.72085889570552
327,すき家,ねぎキムチ牛丼弁当,ミニ,1,481,78.4,16.4,11.3,1.447,13.6382536382536,21.1434511434511,65.2182952182952,0,0,5.21829521829521,5.21829521829521
328,すき家,ねぎキムチ牛丼弁当,並盛,1,691,113.3,23.1,16.2,1.801,13.3719247467438,21.0998552821997,65.5282199710564,0,0,5.52821997105644,5.52821997105644
329,すき家,ねぎキムチ牛丼弁当,中盛,1,709,99.6,27.2,22.5,1.942,15.345557122708,28.5613540197461,56.0930888575458,0,0,0,0
330,すき家,ねぎキムチ牛丼弁当,大盛,1,901,148.7,29.8,20.8,2.226,13.2297447280799,20.7769145394007,65.9933407325194,0,0,5.99334073251943,5.99334073251943
331,すき家,ねぎキムチ牛丼弁当,特盛,1,"1,044",153.7,38.5,30.7,2.671,14.7509578544061,26.4655172413793,58.7835249042146,0,0,0,0
332,すき家,ねぎキムチ牛丼弁当,メガ,1,"1,234",160,49.9,43.8,3.233,16.1750405186386,31.9448946515397,51.8800648298217,0,1.94489465153971,0,1.94489465153971
333,すき家,とろ～り3種のチーズ牛丼弁当タバスコ除く,ミニ,1,619,75,26.1,26.3,1.28,16.8659127625202,38.2390953150242,44.8949919224556,0,8.23909531502423,-5.10500807754443,13.3441033925687
334,すき家,とろ～り3種のチーズ牛丼弁当タバスコ除く,並盛,1,829,109.8,32.8,31.2,1.634,15.8262967430639,33.8721351025332,50.3015681544029,0,3.87213510253317,0,3.87213510253317
335,すき家,とろ～り3種のチーズ牛丼弁当タバスコ除く,中盛,1,848,96.1,36.9,37.5,1.775,17.4056603773585,39.7995283018868,42.7948113207547,0,9.7995283018868,-7.20518867924528,17.0047169811321
336,すき家,とろ～り3種のチーズ牛丼弁当タバスコ除く,大盛,1,"1,039",145.2,39.5,35.9,2.059,15.2069297401347,31.0972088546679,53.6958614051973,0,1.09720885466795,0,1.09720885466795
337,すき家,とろ～り3種のチーズ牛丼弁当タバスコ除く,特盛,1,"1,183",150.2,48.1,45.7,2.504,16.2637362637363,34.7675401521555,48.9687235841082,0,4.76754015215554,-1.0312764158918,5.79881656804734
338,すき家,とろ～り3種のチーズ牛丼弁当タバスコ除く,メガ,1,"1,372",156.5,59.6,58.9,3.066,17.3760932944606,38.6370262390671,43.9868804664723,0,8.63702623906705,-6.0131195335277,14.6501457725948
339,すき家,山かけ牛丼弁当,ミニ,1,490,82.2,16,10.9,0.947,13.0612244897959,20.0204081632653,66.9183673469388,0,0,6.91836734693878,6.91836734693878
340,すき家,山かけ牛丼弁当,並盛,1,700,117,22.7,15.8,1.301,12.9714285714286,20.3142857142857,66.7142857142857,-0.0285714285714285,0,6.71428571428571,6.74285714285714
341,すき家,山かけ牛丼弁当,中盛,1,719,103.3,26.8,22.1,1.442,14.9095966620306,27.663421418637,57.4269819193324,0,0,0,0
342,すき家,山かけ牛丼弁当,大盛,1,910,152.4,29.4,20.5,1.726,12.9230769230769,20.2747252747253,66.8021978021978,-0.0769230769230766,0,6.80219780219781,6.87912087912089
343,すき家,山かけ牛丼弁当,特盛,1,"1,053",157.4,38.1,30.3,2.171,14.4729344729345,25.8974358974359,59.6296296296296,0,0,0,0
344,すき家,山かけ牛丼弁当,メガ,1,"1,243",163.8,49.5,43.5,2.733,15.929203539823,31.4963797264682,52.5744167337088,0,1.49637972646822,0,1.49637972646822
345,すき家,かつぶしオクラ牛丼弁当,ミニ,1,470,77.3,17.1,10.7,1.31,14.5531914893617,20.4893617021277,64.9574468085106,0,0,4.95744680851064,4.95744680851064
346,すき家,かつぶしオクラ牛丼弁当,並盛,1,680,112.2,23.8,15.6,1.664,14,20.6470588235294,65.3529411764706,0,0,5.35294117647058,5.35294117647058
347,すき家,かつぶしオクラ牛丼弁当,中盛,1,698,98.5,27.8,21.9,1.805,15.9312320916905,28.2378223495702,55.8309455587393,0,0,0,0
348,すき家,かつぶしオクラ牛丼弁当,大盛,1,890,147.6,30.5,20.3,2.089,13.7078651685393,20.5280898876404,65.7640449438202,0,0,5.76404494382022,5.76404494382022
349,すき家,かつぶしオクラ牛丼弁当,特盛,1,"1,033",152.6,39.1,30.1,2.534,15.1403678606002,26.2245885769603,58.6350435624395,0,0,0,0
350,すき家,かつぶしオクラ牛丼弁当,メガ,1,"1,223",158.9,50.5,43.3,3.096,16.5167620605069,31.8642681929681,51.6189697465249,0,1.86426819296811,0,1.86426819296811
351,すき家,高菜明太マヨ牛丼弁当,ミニ,1,549,75.6,16.4,20.2,1.642,11.9489981785064,33.1147540983607,54.936247723133,-1.05100182149363,3.11475409836066,0,4.16575591985428
352,すき家,高菜明太マヨ牛丼弁当,並盛,1,759,110.5,23.1,25.1,1.997,12.1739130434783,29.7628458498024,58.0632411067194,-0.826086956521738,0,0,0.826086956521738
353,すき家,高菜明太マヨ牛丼弁当,中盛,1,777,96.8,27.2,31.4,2.137,14.002574002574,36.3706563706564,49.6267696267696,0,6.37065637065636,-0.373230373230371,6.74388674388673
354,すき家,高菜明太マヨ牛丼弁当,大盛,1,969,145.9,29.8,29.7,2.421,12.3013415892673,27.5851393188854,60.1135190918473,-0.698658410732714,0,0.113519091847266,0.81217750257998
355,すき家,高菜明太マヨ牛丼弁当,特盛,1,"1,112",150.8,38.5,39.6,2.866,13.8489208633094,32.0503597122302,54.1007194244604,0,2.05035971223022,0,2.05035971223022
356,すき家,高菜明太マヨ牛丼弁当,メガ,1,"1,302",157.2,49.9,52.7,3.428,15.3302611367127,36.4285714285714,48.2411674347158,0,6.42857142857143,-1.75883256528418,8.18740399385561
357,すき家,きのこアスパラ牛丼弁当,ミニ,1,472,76.6,16.7,11.6,1.187,14.1525423728814,22.1186440677966,63.728813559322,0,0,3.72881355932203,3.72881355932203
358,すき家,きのこアスパラ牛丼弁当,並盛,1,682,111.5,23.3,16.5,1.541,13.6656891495601,21.7741935483871,64.5601173020528,0,0,4.56011730205279,4.56011730205279
359,すき家,きのこアスパラ牛丼弁当,中盛,1,701,97.8,27.4,22.8,1.682,15.6348074179743,29.2724679029957,55.09272467903,0,0,0,0
360,すき家,きのこアスパラ牛丼弁当,大盛,1,892,146.9,30.1,21.1,1.966,13.4977578475336,21.2892376681614,65.2130044843049,0,0,5.21300448430493,5.21300448430493
361,すき家,きのこアスパラ牛丼弁当,特盛,1,"1,035",151.8,38.7,31,2.411,14.9565217391304,26.9565217391304,58.0869565217391,0,0,0,0
362,すき家,きのこアスパラ牛丼弁当,メガ,1,"1,225",158.2,50.1,44.1,2.973,16.3591836734694,32.4,51.2408163265306,0,2.4,0,2.4
363,すき家,白髪ねぎ牛丼弁当,ミニ,1,489,76.7,15.8,13.6,1.298,12.9243353783231,25.0306748466258,62.0449897750511,-0.075664621676891,0,2.04498977505112,2.12065439672801
364,すき家,白髪ねぎ牛丼弁当,並盛,1,699,111.5,22.5,18.5,1.652,12.8755364806867,23.8197424892704,63.3047210300429,-0.124463519313304,0,3.30472103004293,3.42918454935623
365,すき家,白髪ねぎ牛丼弁当,中盛,1,717,97.8,26.6,24.8,1.793,14.8396094839609,31.1297071129707,54.0306834030684,0,1.12970711297071,0,1.12970711297071
366,すき家,白髪ねぎ牛丼弁当,大盛,1,909,146.9,29.2,23.1,2.077,12.8492849284928,22.8712871287129,64.2794279427943,-0.15071507150715,0,4.27942794279429,4.43014301430144
367,すき家,白髪ねぎ牛丼弁当,特盛,1,"1,052",151.9,37.9,33,2.522,14.4106463878327,28.2319391634981,57.3574144486692,0,0,0,0
368,すき家,白髪ねぎ牛丼弁当,メガ,1,"1,242",158.3,49.3,46.1,3.084,15.877616747182,33.4057971014493,50.7165861513688,0,3.40579710144927,0,3.40579710144927
369,すき家,"牛丼
（沖縄のみ）",ミニ,exception,432,70.1,14.1,10.6,0.745,13.0555555555556,22.0833333333333,64.8611111111111,0,0,4.86111111111111,4.86111111111111
370,すき家,"牛丼
（沖縄のみ）",並盛,exception,605,103.3,18.6,13.2,0.943,12.297520661157,19.6363636363636,68.0661157024793,-0.702479338842974,-0.363636363636363,8.06611570247934,9.13223140495867
371,すき家,"牛丼
（沖縄のみ）",中盛,exception,640,90.6,23.7,20.4,1.178,14.8125,28.6875,56.5,0,0,0,0
372,すき家,"牛丼
（沖縄のみ）",大盛,exception,801,137.7,24.4,17.1,1.253,12.1847690387016,19.2134831460674,68.601747815231,-0.815230961298377,-0.786516853932586,8.60174781523096,10.2034956304619
373,すき家,"牛丼
（沖縄のみ）",特盛,exception,921,141.8,31.6,25.3,1.624,13.7242128121607,24.7231270358306,61.5526601520087,0,0,1.55266015200868,1.55266015200868
374,すき家,"牛丼
（沖縄のみ）",メガ,exception,"1,142",149.8,45,40.4,2.356,15.7618213660245,31.8388791593695,52.399299474606,0,1.83887915936953,0,1.83887915936953
375,すき家,"おろしポン酢牛丼
（沖縄のみ）",ミニ,exception,455,74.3,15.1,10.7,1.221,13.2747252747253,21.1648351648352,65.5604395604396,0,0,5.56043956043956,5.56043956043956
376,すき家,"おろしポン酢牛丼
（沖縄のみ）",並盛,exception,628,107.5,19.6,13.3,1.419,12.484076433121,19.0605095541401,68.4554140127389,-0.51592356687898,-0.939490445859871,8.45541401273886,9.91082802547771
377,すき家,"おろしポン酢牛丼
（沖縄のみ）",中盛,exception,663,94.8,24.7,20.5,1.654,14.9019607843137,27.8280542986425,57.2699849170437,0,0,0,0
378,すき家,"おろしポン酢牛丼
（沖縄のみ）",大盛,exception,824,141.9,25.4,17.2,1.729,12.3300970873786,18.7864077669903,68.8834951456311,-0.669902912621358,-1.21359223300971,8.88349514563106,10.7669902912621
379,すき家,"おろしポン酢牛丼
（沖縄のみ）",特盛,exception,943,146,32.6,25.4,2.1,13.8282078472959,24.2417815482503,61.9300106044539,0,0,1.93001060445388,1.93001060445388
380,すき家,"おろしポン酢牛丼
（沖縄のみ）",メガ,exception,"1,165",154.1,46,40.5,2.832,15.793991416309,31.2875536480687,52.9184549356223,0,1.28755364806867,0,1.28755364806867
381,すき家,"ねぎ玉牛丼
（沖縄のみ）",ミニ,exception,544,75.2,21.8,17.2,1.083,16.0294117647059,28.4558823529412,55.5147058823529,0,0,0,0
382,すき家,"ねぎ玉牛丼
（沖縄のみ）",並盛,exception,717,108.4,26.3,19.7,1.28,14.6722454672245,24.7280334728033,60.5997210599721,0,0,0.599721059972111,0.599721059972111
383,すき家,"ねぎ玉牛丼
（沖縄のみ）",中盛,exception,752,95.6,31.4,27,1.516,16.7021276595745,32.313829787234,50.9840425531915,0,2.31382978723404,0,2.31382978723404
384,すき家,"ねぎ玉牛丼
（沖縄のみ）",大盛,exception,913,142.7,32.1,23.7,1.591,14.0635268346112,23.3625410733844,62.5739320920044,0,0,2.57393209200438,2.57393209200438
385,すき家,"ねぎ玉牛丼
（沖縄のみ）",特盛,exception,"1,032",146.9,39.3,31.9,1.962,15.2325581395349,27.8197674418605,56.9476744186046,0,0,0,0
386,すき家,"ねぎ玉牛丼
（沖縄のみ）",メガ,exception,"1,254",154.9,52.7,47,2.694,16.8102073365231,33.7320574162679,49.4577352472089,0,3.73205741626794,-0.542264752791063,4.274322169059
387,すき家,"ねぎキムチ牛丼
（沖縄のみ）",ミニ,exception,507,77.1,15.9,15,1.291,12.5443786982249,26.6272189349112,60.8284023668639,-0.455621301775148,0,0.828402366863912,1.28402366863906
388,すき家,"ねぎキムチ牛丼
（沖縄のみ）",並盛,exception,680,110.3,20.4,17.5,1.489,12,23.1617647058824,64.8382352941177,-1,0,4.83823529411765,5.83823529411765
389,すき家,"ねぎキムチ牛丼
（沖縄のみ）",中盛,exception,715,97.6,25.5,24.8,1.724,14.2657342657343,31.2167832167832,54.5174825174825,0,1.21678321678322,0,1.21678321678322
390,すき家,"ねぎキムチ牛丼
（沖縄のみ）",大盛,exception,876,144.7,26.2,21.5,1.799,11.9634703196347,22.0890410958904,65.9474885844749,-1.0365296803653,0,5.94748858447488,6.98401826484018
391,すき家,"ねぎキムチ牛丼
（沖縄のみ）",特盛,exception,996,148.8,33.4,29.7,2.17,13.4136546184739,26.8373493975904,59.7489959839357,0,0,0,0
392,すき家,"ねぎキムチ牛丼
（沖縄のみ）",メガ,exception,"1,217",156.8,46.8,44.8,2.902,15.3820870994248,33.1306491372227,51.4872637633525,0,3.13064913722268,0,3.13064913722268
393,すき家,"とろ～り3種のチーズ牛丼
（タバスコ除く）
（沖縄のみ）",ミニ,exception,612,73.6,25.6,26.3,1.124,16.7320261437909,38.6764705882353,44.5915032679739,0,8.6764705882353,-5.40849673202614,14.0849673202614
394,すき家,"とろ～り3種のチーズ牛丼
（タバスコ除く）
（沖縄のみ）",並盛,exception,785,106.8,30,28.9,1.322,15.2866242038217,33.1337579617834,51.5796178343949,0,3.13375796178344,0,3.13375796178344
395,すき家,"とろ～り3種のチーズ牛丼
（タバスコ除く）
（沖縄のみ）",中盛,exception,820,94.1,35.1,36.1,1.557,17.1219512195122,39.6219512195122,43.2560975609756,0,9.6219512195122,-6.7439024390244,16.3658536585366
396,すき家,"とろ～り3種のチーズ牛丼
（タバスコ除く）
（沖縄のみ）",大盛,exception,981,141.2,35.9,32.8,1.632,14.638124362895,30.0917431192661,55.2701325178389,0,0.0917431192660558,0,0.0917431192660558
397,すき家,"とろ～り3種のチーズ牛丼
（タバスコ除く）
（沖縄のみ）",特盛,exception,"1,100",145.3,43.1,41,2.003,15.6727272727273,33.5454545454545,50.7818181818182,0,3.54545454545455,0,3.54545454545455
398,すき家,"とろ～り3種のチーズ牛丼
（タバスコ除く）
（沖縄のみ）",メガ,exception,"1,322",153.4,56.5,56.1,2.735,17.0953101361573,38.1921331316188,44.7125567322239,0,8.19213313161876,-5.2874432677761,13.4795763993949
399,すき家,"山かけ牛丼
（沖縄のみ）",ミニ,exception,482,80.8,15.5,10.9,0.792,12.8630705394191,20.3526970954357,66.7842323651452,-0.136929460580912,0,6.78423236514523,6.92116182572614
400,すき家,"山かけ牛丼
（沖縄のみ）",並盛,exception,656,114,20,13.5,0.989,12.1951219512195,18.5213414634146,69.2835365853659,-0.804878048780488,-1.47865853658537,9.28353658536587,11.5670731707317
401,すき家,"山かけ牛丼
（沖縄のみ）",中盛,exception,691,101.3,25,20.7,1.225,14.4717800289436,26.9609261939219,58.5672937771346,0,0,0,0
402,すき家,"山かけ牛丼
（沖縄のみ）",大盛,exception,852,148.4,25.8,17.4,1.3,12.112676056338,18.3802816901408,69.5070422535211,-0.887323943661972,-1.61971830985916,9.50704225352112,12.0140845070422
403,すき家,"山かけ牛丼
（沖縄のみ）",特盛,exception,971,152.5,33,25.6,1.671,13.5942327497425,23.7281153450052,62.6776519052523,0,0,2.67765190525232,2.67765190525232
404,すき家,"山かけ牛丼
（沖縄のみ）",メガ,exception,"1,193",160.6,46.4,40.7,2.402,15.5574182732607,30.7041072925398,53.7384744341995,0,0.704107292539817,0,0.704107292539817
405,すき家,"かつぶしオクラ牛丼
（沖縄のみ）",ミニ,exception,462,76,16.5,10.7,1.155,14.2857142857143,20.8441558441558,64.8701298701299,0,0,4.87012987012986,4.87012987012986
406,すき家,"かつぶしオクラ牛丼
（沖縄のみ）",並盛,exception,636,109.2,21,13.3,1.352,13.2075471698113,18.8207547169811,67.9716981132076,0,-1.17924528301887,7.97169811320755,9.15094339622642
407,すき家,"かつぶしオクラ牛丼
（沖縄のみ）",中盛,exception,671,96.4,26.1,20.5,1.588,15.5588673621461,27.4962742175857,56.9448584202683,0,0,0,0
408,すき家,"かつぶしオクラ牛丼
（沖縄のみ）",大盛,exception,831,143.5,26.9,17.2,1.663,12.9482551143201,18.6281588447653,68.4235860409146,-0.0517448856799039,-1.37184115523466,8.42358604091457,9.84717208182913
409,すき家,"かつぶしオクラ牛丼
（沖縄のみ）",特盛,exception,951,147.7,34.1,25.4,2.033,14.3427970557308,24.0378548895899,61.6193480546793,0,0,1.61934805467928,1.61934805467928
410,すき家,"かつぶしオクラ牛丼
（沖縄のみ）",メガ,exception,"1,172",155.7,47.4,40.5,2.765,16.1774744027304,31.1006825938567,52.721843003413,0,1.10068259385665,0,1.10068259385665
411,すき家,"高菜明太マヨ牛丼
（沖縄のみ）",ミニ,exception,541,74.3,15.9,20.1,1.487,11.7560073937153,33.4380776340111,54.8059149722736,-1.24399260628466,3.43807763401109,0,4.68207024029575
412,すき家,"高菜明太マヨ牛丼
（沖縄のみ）",並盛,exception,715,107.5,20.4,22.7,1.684,11.4125874125874,28.5734265734266,60.013986013986,-1.58741258741259,0,0.0139860139860133,1.6013986013986
413,すき家,"高菜明太マヨ牛丼
（沖縄のみ）",中盛,exception,750,94.7,25.4,30,1.92,13.5466666666667,36,50.4533333333333,0,6,0,6
414,すき家,"高菜明太マヨ牛丼
（沖縄のみ）",大盛,exception,911,141.8,26.2,26.6,1.995,11.5038419319429,26.2788144895719,62.2173435784852,-1.49615806805708,0,2.21734357848518,3.71350164654226
415,すき家,"高菜明太マヨ牛丼
（沖縄のみ）",特盛,exception,"1,030",146,33.4,34.8,2.366,12.9708737864078,30.4077669902913,56.621359223301,-0.0291262135922334,0.407766990291261,0,0.436893203883495
416,すき家,"高菜明太マヨ牛丼
（沖縄のみ）",メガ,exception,"1,252",154,46.8,49.9,3.097,14.9520766773163,35.870607028754,49.1773162939297,0,5.87060702875399,-0.822683706070293,6.69329073482429
417,すき家,"きのこアスパラ牛丼
（沖縄のみ）",ミニ,exception,464,75.3,16.1,11.6,1.031,13.8793103448276,22.5,63.6206896551724,0,0,3.62068965517241,3.62068965517241
418,すき家,"きのこアスパラ牛丼
（沖縄のみ）",並盛,exception,638,108.5,20.6,14.1,1.229,12.9153605015674,19.8902821316614,67.1943573667712,-0.0846394984326011,-0.109717868338556,7.19435736677116,7.38871473354232
419,すき家,"きのこアスパラ牛丼
（沖縄のみ）",中盛,exception,673,95.7,25.7,21.4,1.464,15.2748885586924,28.6181277860327,56.1069836552749,0,0,0,0
420,すき家,"きのこアスパラ牛丼
（沖縄のみ）",大盛,exception,834,142.8,26.4,18.1,1.539,12.6618705035971,19.5323741007194,67.8057553956834,-0.338129496402878,-0.467625899280577,7.80575539568345,8.6115107913669
421,すき家,"きのこアスパラ牛丼
（沖縄のみ）",特盛,exception,953,147,33.6,26.3,1.91,14.102833158447,24.8373557187828,61.0598111227702,0,0,1.0598111227702,1.0598111227702
422,すき家,"きのこアスパラ牛丼
（沖縄のみ）",メガ,exception,"1,175",155,47,41.4,2.642,16,31.7106382978723,52.2893617021277,0,1.71063829787234,0,1.71063829787234
423,すき家,"白髪ねぎ牛丼
（沖縄のみ）",ミニ,exception,481,75.3,15.3,13.5,1.143,12.7234927234927,25.2598752598753,62.016632016632,-0.276507276507276,0,2.01663201663202,2.29313929313929
424,すき家,"白髪ねぎ牛丼
（沖縄のみ）",並盛,exception,655,108.5,19.8,16.1,1.34,12.0916030534351,22.1221374045802,65.7862595419847,-0.908396946564885,0,5.78625954198475,6.69465648854963
425,すき家,"白髪ねぎ牛丼
（沖縄のみ）",中盛,exception,690,95.8,24.9,23.4,1.576,14.4347826086957,30.5217391304348,55.0434782608696,0,0.521739130434781,0,0.521739130434781
426,すき家,"白髪ねぎ牛丼
（沖縄のみ）",大盛,exception,851,142.9,25.6,20,1.651,12.0329024676851,21.1515863689777,66.8155111633372,-0.967097532314924,0,6.81551116333725,7.78260869565217
427,すき家,"白髪ねぎ牛丼
（沖縄のみ）",特盛,exception,970,147,32.8,28.2,2.022,13.5257731958763,26.1649484536082,60.3092783505155,0,0,0.30927835051547,0.30927835051547
428,すき家,"白髪ねぎ牛丼
（沖縄のみ）",メガ,exception,"1,192",155.1,46.2,43.3,2.753,15.503355704698,32.6929530201342,51.8036912751678,0,2.69295302013423,0,2.69295302013423
429,すき家,牛丼弁当（沖縄のみ）,ミニ,exception,440,71.4,14.6,10.6,0.901,13.2727272727273,21.6818181818182,65.0454545454545,0,0,5.04545454545453,5.04545454545453
430,すき家,牛丼弁当（沖縄のみ）,並盛,exception,616,105.1,19.3,13.2,1.15,12.5324675324675,19.2857142857143,68.1818181818182,-0.467532467532468,-0.714285714285715,8.18181818181819,9.36363636363637
431,すき家,牛丼弁当（沖縄のみ）,中盛,exception,648,91.9,24.2,20.5,1.334,14.9382716049383,28.4722222222222,56.5895061728395,0,0,0,0
432,すき家,牛丼弁当（沖縄のみ）,大盛,exception,816,140.2,25.4,17.2,1.544,12.4509803921569,18.9705882352941,68.578431372549,-0.549019607843137,-1.02941176470588,8.57843137254902,10.156862745098
433,すき家,牛丼弁当（沖縄のみ）,特盛,exception,935,144.3,32.6,25.4,1.915,13.9465240641711,24.4491978609626,61.6042780748663,0,0,1.6042780748663,1.6042780748663
434,すき家,牛丼弁当（沖縄のみ）,メガ,exception,"1,152",151.6,45.7,40.4,2.563,15.8680555555556,31.5625,52.5694444444444,0,1.5625,0,1.5625
435,すき家,"おろしポン酢牛丼弁当
（沖縄のみ）",ミニ,exception,462,75.7,15.7,10.7,1.377,13.5930735930736,20.8441558441558,65.5627705627706,0,0,5.56277056277057,5.56277056277057
436,すき家,"おろしポン酢牛丼弁当
（沖縄のみ）",並盛,exception,639,109.3,20.3,13.3,1.626,12.7073552425665,18.7323943661972,68.5602503912363,-0.292644757433489,-1.26760563380282,8.56025039123631,10.1205007824726
437,すき家,"おろしポン酢牛丼弁当
（沖縄のみ）",中盛,exception,671,96.2,25.2,20.6,1.81,15.0223546944858,27.6304023845007,57.3472429210134,0,0,0,0
438,すき家,"おろしポン酢牛丼弁当
（沖縄のみ）",大盛,exception,839,144.4,26.4,17.2,2.02,12.5864123957092,18.450536352801,68.9630512514899,-0.413587604290822,-1.54946364719905,8.96305125148987,10.9261025029797
439,すき家,"おろしポン酢牛丼弁当
（沖縄のみ）",特盛,exception,958,148.6,33.6,25.5,2.391,14.0292275574113,23.9561586638831,62.0146137787056,0,0,2.01461377870564,2.01461377870564
440,すき家,"おろしポン酢牛丼弁当
（沖縄のみ）",メガ,exception,"1,175",155.9,46.7,40.5,3.039,15.8978723404255,31.0212765957447,53.0808510638298,0,1.02127659574468,0,1.02127659574468
441,すき家,"ねぎ玉牛丼弁当
（沖縄のみ）",ミニ,exception,551,76.5,22.3,17.2,1.239,16.1887477313975,28.0943738656987,55.7168784029038,0,0,0,0
442,すき家,"ねぎ玉牛丼弁当
（沖縄のみ）",並盛,exception,728,110.2,27,19.8,1.488,14.8351648351648,24.478021978022,60.6868131868132,0,0,0.68681318681319,0.68681318681319
443,すき家,"ねぎ玉牛丼弁当
（沖縄のみ）",中盛,exception,760,97,31.9,27,1.672,16.7894736842105,31.9736842105263,51.2368421052632,0,1.97368421052632,0,1.97368421052632
444,すき家,"ねぎ玉牛丼弁当
（沖縄のみ）",大盛,exception,928,145.2,33.1,23.7,1.882,14.2672413793103,22.9849137931034,62.7478448275862,0,0,2.74784482758621,2.74784482758621
445,すき家,"ねぎ玉牛丼弁当
（沖縄のみ）",特盛,exception,"1,047",149.4,40.3,31.9,2.252,15.396370582617,27.4212034383954,57.1824259789876,0,0,0,0
446,すき家,"ねぎ玉牛丼弁当
（沖縄のみ）",メガ,exception,"1,264",156.7,53.4,47,2.901,16.8987341772152,33.4651898734177,49.6360759493671,0,3.46518987341772,-0.36392405063291,3.82911392405063
447,すき家,"ねぎキムチ牛丼弁当
（沖縄のみ）",ミニ,exception,481,78.4,16.4,11.3,1.447,13.6382536382536,21.1434511434511,65.2182952182952,0,0,5.21829521829521,5.21829521829521
448,すき家,"ねぎキムチ牛丼弁当
（沖縄のみ）",並盛,exception,657,112.1,21.1,13.8,1.696,12.8462709284627,18.9041095890411,68.2496194824962,-0.15372907153729,-1.0958904109589,8.24961948249619,9.49923896499238
449,すき家,"ねぎキムチ牛丼弁当
（沖縄のみ）",中盛,exception,689,98.9,26,21.1,1.88,15.0943396226415,27.5616835994194,57.343976777939,0,0,0,0
450,すき家,"ねぎキムチ牛丼弁当
（沖縄のみ）",大盛,exception,857,147.2,27.2,17.8,2.09,12.6954492415403,18.6931155192532,68.6114352392065,-0.304550758459744,-1.30688448074679,8.61143523920653,10.2228704784131
451,すき家,"ねぎキムチ牛丼弁当
（沖縄のみ）",特盛,exception,976,151.3,34.4,26,2.461,14.0983606557377,23.9754098360656,61.9262295081967,0,0,1.92622950819672,1.92622950819672
452,すき家,"ねぎキムチ牛丼弁当
（沖縄のみ）",メガ,exception,"1,194",158.6,47.5,41.1,3.109,15.9128978224456,30.9798994974874,53.107202680067,0,0.979899497487438,0,0.979899497487438
